t	I
2094.720378	0.017165
2094.796674	0.02251
2094.872969	0.02949
2094.949264	0.038341
2095.025559	0.049259
2095.101854	0.06238
2095.178149	0.077893
2095.254444	0.096156
2095.330739	0.117561
2095.407034	0.142272
2095.48333	0.170268
2095.559625	0.201567
2095.63592	0.236086
2095.712215	0.273355
2095.78851	0.312828
2095.864805	0.354372
2095.9411	0.397974
2096.017395	0.443023
2096.09369	0.488385
2096.169986	0.533194
2096.246281	0.577064
2096.322576	0.619338
2096.398871	0.658503
2096.475166	0.692749
2096.551461	0.720927
2096.627756	0.742486
2096.704051	0.756628
2096.780346	0.762238
2096.856641	0.758634
2096.932937	0.745897
2097.009232	0.724598
2097.085527	0.695559
2097.161822	0.659729
2097.238117	0.618109
2097.314412	0.571954
2097.390707	0.523024
2097.467002	0.473422
2097.543297	0.425202
2097.619593	0.380028
2097.695888	0.338901
2097.772183	0.302099
2097.848478	0.26963
2097.924773	0.241746
2098.001068	0.218901
2098.077363	0.201228
2098.153658	0.188196
2098.229953	0.17885
2098.306249	0.172383
2098.382544	0.168437
2098.458839	0.166795
2098.535134	0.166879
2098.611429	0.167833
2098.687724	0.169054
2098.764019	0.170358
2098.840314	0.171556
2098.916609	0.172107
2098.992905	0.171258
2099.0692	0.168405
2099.145495	0.163384
2099.22179	0.156467
2099.298085	0.14798
2099.37438	0.13791
2099.450675	0.126159
2099.52697	0.113181
2099.603265	0.099966
2099.679561	0.087259
2099.755856	0.075249
2099.832151	0.06418
2099.908446	0.054686
2099.984741	0.04723
2100.061036	0.041678
2100.137331	0.037669
2100.213626	0.035033
2100.289921	0.033686
2100.366217	0.03335
2100.442512	0.033547
2100.518807	0.033844
2100.595102	0.03401
2100.671397	0.033812
2100.747692	0.032815
2100.823987	0.030673
2100.900282	0.027484
2100.976577	0.023612
2101.052873	0.019303
2101.129168	0.014744
2101.205463	0.010357
2101.281758	0.006785
2101.358053	0.004647
2101.434348	0.004582
2101.510643	0.007701
2101.586938	0.015877
2101.663233	0.031456
2101.739528	0.056877
2101.815824	0.094825
2101.892119	0.148738
2101.968414	0.222966
2102.044709	0.322287
2102.121004	0.451012
2102.197299	0.612261
2102.273594	0.807614
2102.349889	1.036693
2102.426184	1.295978
2102.50248	1.577172
2102.578775	1.866462
2102.65507	2.145643
2102.731365	2.394755
2102.80766	2.595082
2102.883955	2.731854
2102.96025	2.796559
2103.036545	2.788445
2103.11284	2.714448
2103.189136	2.587478
2103.265431	2.423506
2103.341726	2.238054
2103.418021	2.043269
2103.494316	1.846954
2103.570611	1.653593
2103.646906	1.465954
2103.723201	1.286079
2103.799496	1.11572
2103.875792	0.956581
2103.952087	0.810238
2104.028382	0.677807
2104.104677	0.559851
2104.180972	0.456657
2104.257267	0.368387
2104.333562	0.294994
2104.409857	0.236425
2104.486152	0.193453
2104.562448	0.169037
2104.638743	0.169984
2104.715038	0.208875
2104.791333	0.306395
2104.867628	0.494067
2104.943923	0.816291
2105.020218	1.328669
2105.096513	2.087327
2105.172808	3.122244
2105.249104	4.391027
2105.325399	5.728193
2105.401694	6.839642
2105.477989	7.402303
2105.554284	7.249897
2105.630579	6.497503
2105.706874	5.473346
2105.783169	4.521991
2105.859464	3.852709
2105.93576	3.508611
2106.012055	3.412719
2106.08835	3.431339
2106.164645	3.429341
2106.24094	3.311276
2106.317235	3.042723
2106.39353	2.647616
2106.469825	2.185903
2106.54612	1.724379
2106.622416	1.314353
2106.698711	0.982789
2106.775006	0.734898
2106.851301	0.562003
2106.927596	0.449333
2107.003891	0.381047
2107.080186	0.342334
2107.156481	0.320369
2107.232776	0.305522
2107.309071	0.292199
2107.385367	0.278051
2107.461662	0.262056
2107.537957	0.243475
2107.614252	0.222414
2107.690547	0.200247
2107.766842	0.17857
2107.843137	0.158062
2107.919432	0.138778
2107.995727	0.120963
2108.072023	0.105039
2108.148318	0.091139
2108.224613	0.078993
2108.300908	0.068087
2108.377203	0.057849
2108.453498	0.04792
2108.529793	0.038366
2108.606088	0.029524
2108.682383	0.021641
2108.758679	0.014799
2108.834974	0.009129
2108.911269	0.004838
2108.987564	0.002
2109.063859	0.000519
2109.140154	0.000319
2109.216449	0.001376
2109.292744	0.003551
2109.369039	0.006549
2109.445335	0.010067
2109.52163	0.013876
2109.597925	0.017804
2109.67422	0.021708
2109.750515	0.025419
2109.82681	0.02865
2109.903105	0.031028
2109.9794	0.032344
2110.055695	0.032786
2110.131991	0.032822
2110.208286	0.032844
2110.284581	0.03297
2110.360876	0.033159
2110.437171	0.033416
2110.513466	0.033858
2110.589761	0.03456
2110.666056	0.035412
2110.742351	0.036289
2110.818647	0.03732
2110.894942	0.038761
2110.971237	0.040613
2111.047532	0.042572
2111.123827	0.044328
2111.200122	0.045702
2111.276417	0.046584
2111.352712	0.046965
2111.429007	0.047007
2111.505303	0.046887
2111.581598	0.046659
2111.657893	0.046329
2111.734188	0.045913
2111.810483	0.045329
2111.886778	0.044365
2111.963073	0.042837
2112.039368	0.040745
2112.115663	0.038247
2112.191958	0.035538
2112.268254	0.032819
2112.344549	0.030395
2112.420844	0.028825
2112.497139	0.028939
2112.573434	0.031721
2112.649729	0.038278
2112.726024	0.04993
2112.802319	0.068176
2112.878614	0.094495
2112.95491	0.130302
2113.031205	0.177074
2113.1075	0.236349
2113.183795	0.309607
2113.26009	0.398102
2113.336385	0.502597
2113.41268	0.623127
2113.488975	0.759119
2113.56527	0.909852
2113.641566	1.074997
2113.717861	1.254828
2113.794156	1.449707
2113.870451	1.659223
2113.946746	1.882181
2114.023041	2.117661
2114.099336	2.365499
2114.175631	2.624405
2114.251926	2.88793
2114.328222	3.140445
2114.404517	3.355979
2114.480812	3.501903
2114.557107	3.547053
2114.633402	3.47145
2114.709697	3.273581
2114.785992	2.971656
2114.862287	2.597916
2114.938582	2.189459
2115.014878	1.78048
2115.091173	1.397963
2115.167468	1.059929
2115.243763	0.775425
2115.320058	0.546125
2115.396353	0.368713
2115.472648	0.236887
2115.548943	0.142882
2115.625238	0.07904
2115.701534	0.038919
2115.777829	0.017213
2115.854124	0.009143
2115.930419	0.010475
2116.006714	0.017942
2116.083009	0.029156
2116.159304	0.042088
2116.235599	0.054908
2116.311894	0.066362
2116.38819	0.076042
2116.464485	0.08414
2116.54078	0.090883
2116.617075	0.096164
2116.69337	0.099667
2116.769665	0.10125
2116.84596	0.101109
2116.922255	0.099509
2116.99855	0.096354
2117.074846	0.0911
2117.151141	0.083085
2117.227436	0.071941
2117.303731	0.057953
2117.380026	0.042452
2117.456321	0.028082
2117.532616	0.018731
2117.608911	0.019411
2117.685206	0.036409
2117.761501	0.077474
2117.837797	0.15162
2117.914092	0.268487
2117.990387	0.437784
2118.066682	0.669614
2118.142977	0.976664
2118.219272	1.378998
2118.295567	1.91143
2118.371862	2.631024
2118.448157	3.616748
2118.524453	4.944383
2118.600748	6.614522
2118.677043	8.434699
2118.753338	9.941201
2118.829633	10.535874
2118.905928	9.87765
2118.982223	8.180725
2119.058518	6.052265
2119.134813	4.066852
2119.211109	2.520705
2119.287404	1.457329
2119.363699	0.792568
2119.439994	0.411122
2119.516289	0.211651
2119.592584	0.119277
2119.668879	0.084058
2119.745174	0.075221
2119.821469	0.075292
2119.897765	0.075572
2119.97406	0.072952
2120.050355	0.067527
2120.12665	0.060687
2120.202945	0.053863
2120.27924	0.048089
2120.355535	0.044064
2120.43183	0.042171
2120.508125	0.042301
2120.584421	0.043834
2120.660716	0.045987
2120.737011	0.048155
2120.813306	0.049875
2120.889601	0.050669
2120.965896	0.050149
2121.042191	0.048222
2121.118486	0.045132
2121.194781	0.041287
2121.271077	0.037045
2121.347372	0.032671
2121.423667	0.028527
2121.499962	0.025179
2121.576257	0.023122
2121.652552	0.022529
2121.728847	0.0234
2121.805142	0.025774
2121.881437	0.029615
2121.957733	0.034579
2122.034028	0.040016
2122.110323	0.045192
2122.186618	0.049571
2122.262913	0.052959
2122.339208	0.055338
2122.415503	0.056669
2122.491798	0.057075
2122.568093	0.057041
2122.644388	0.057075
2122.720684	0.057286
2122.796979	0.05762
2122.873274	0.058362
2122.949569	0.060253
2123.025864	0.064549
2123.102159	0.073584
2123.178454	0.091767
2123.254749	0.126708
2123.331044	0.190498
2123.40734	0.3011
2123.483635	0.483665
2123.55993	0.771431
2123.636225	1.205011
2123.71252	1.827115
2123.788815	2.668147
2123.86511	3.71893
2123.941405	4.893948
2124.0177	6.006139
2124.093996	6.793023
2124.170291	7.019241
2124.246586	6.608582
2124.322881	5.695771
2124.399176	4.544513
2124.475471	3.40806
2124.551766	2.442236
2124.628061	1.7001
2124.704356	1.168719
2124.780652	0.806995
2124.856947	0.569331
2124.933242	0.416351
2125.009537	0.317929
2125.085832	0.252656
2125.162127	0.206165
2125.238422	0.169414
2125.314717	0.137299
2125.391012	0.107586
2125.467308	0.080143
2125.543603	0.056552
2125.619898	0.040147
2125.696193	0.036293
2125.772488	0.052823
2125.848783	0.100644
2125.925078	0.194659
2126.001373	0.354855
2126.077668	0.606794
2126.153964	0.980331
2126.230259	1.505278
2126.306554	2.201953
2126.382849	3.064038
2126.459144	4.03512
2126.535439	4.990643
2126.611734	5.74798
2126.688029	6.122511
2126.764324	6.013319
2126.84062	5.460358
2126.916915	4.623245
2126.99321	3.698553
2127.069505	2.840882
2127.1458	2.131409
2127.222095	1.588651
2127.29839	1.194696
2127.374685	0.91768
2127.45098	0.725052
2127.527276	0.589453
2127.603571	0.490404
2127.679866	0.413944
2127.756161	0.351354
2127.832456	0.297603
2127.908751	0.250054
2127.985046	0.207569
2128.061341	0.169828
2128.137636	0.136837
2128.213931	0.10868
2128.290227	0.08547
2128.366522	0.067373
2128.442817	0.054521
2128.519112	0.046748
2128.595407	0.043378
2128.671702	0.043309
2128.747997	0.045241
2128.824292	0.047925
2128.900587	0.05048
2128.976883	0.052552
2129.053178	0.054171
2129.129473	0.055536
2129.205768	0.056867
2129.282063	0.058327
2129.358358	0.060104
2129.434653	0.062499
2129.510948	0.065693
2129.587243	0.069372
2129.663539	0.072817
2129.739834	0.07544
2129.816129	0.077237
2129.892424	0.078695
2129.968719	0.080299
2130.045014	0.082111
2130.121309	0.083804
2130.197604	0.085024
2130.273899	0.08576
2130.350195	0.086336
2130.42649	0.086923
2130.502785	0.087066
2130.57908	0.085853
2130.655375	0.082529
2130.73167	0.076794
2130.807965	0.068702
2130.88426	0.058597
2130.960555	0.047349
2131.036851	0.036802
2131.113146	0.030267
2131.189441	0.032999
2131.265736	0.052692
2131.342031	0.100107
2131.418326	0.189723
2131.494621	0.340085
2131.570916	0.573799
2131.647211	0.916901
2131.723507	1.39595
2131.799802	2.029763
2131.876097	2.814134
2131.952392	3.702089
2132.028687	4.588756
2132.104982	5.317722
2132.181277	5.724416
2132.257572	5.7067
2132.333867	5.277873
2132.410163	4.559313
2132.486458	3.719133
2132.562753	2.904276
2132.639048	2.204687
2132.715343	1.653303
2132.791638	1.244377
2132.867933	0.953403
2132.944228	0.751137
2133.020523	0.6111
2133.096818	0.512456
2133.173114	0.440189
2133.249409	0.38401
2133.325704	0.337078
2133.401999	0.295206
2133.478294	0.256481
2133.554589	0.22069
2133.630884	0.188333
2133.707179	0.159754
2133.783474	0.134937
2133.85977	0.113754
2133.936065	0.096054
2134.01236	0.081426
2134.088655	0.069057
2134.16495	0.057986
2134.241245	0.047526
2134.31754	0.037425
2134.393835	0.027752
2134.47013	0.018873
2134.546426	0.011707
2134.622721	0.008015
2134.699016	0.010471
2134.775311	0.022548
2134.851606	0.048484
2134.927901	0.093364
2135.004196	0.163127
2135.080491	0.264331
2135.156786	0.403588
2135.233082	0.586622
2135.309377	0.816815
2135.385672	1.09309
2135.461967	1.407532
2135.538262	1.743698
2135.614557	2.076357
2135.690852	2.37329
2135.767147	2.600053
2135.843442	2.727053
2135.919738	2.736409
2135.996033	2.626867
2136.072328	2.415585
2136.148623	2.134308
2136.224918	1.81963
2136.301213	1.5027
2136.377508	1.204237
2136.453803	0.935306
2136.530098	0.700561
2136.606394	0.501482
2136.682689	0.33904
2136.758984	0.216328
2136.835279	0.142102
2136.911574	0.135904
2136.987869	0.234873
2137.064164	0.50189
2137.140459	1.033465
2137.216754	1.961012
2137.29305	3.427192
2137.369345	5.502315
2137.44564	8.012903
2137.521935	10.361174
2137.59823	11.626804
2137.674525	11.170618
2137.75082	9.229885
2137.827115	6.704444
2137.90341	4.417807
2137.979706	2.730059
2138.056001	1.636786
2138.132296	0.989333
2138.208591	0.629893
2138.284886	0.438394
2138.361181	0.336392
2138.437476	0.27758
2138.513771	0.23717
2138.590066	0.203545
2138.666361	0.172375
2138.742657	0.142837
2138.818952	0.115498
2138.895247	0.091256
2138.971542	0.07081
2139.047837	0.05445
2139.124132	0.04206
2139.200427	0.033202
2139.276722	0.02719
2139.353017	0.023192
2139.429313	0.020365
2139.505608	0.018026
2139.581903	0.01574
2139.658198	0.013292
2139.734493	0.010599
2139.810788	0.007716
2139.887083	0.004884
2139.963378	0.002446
2140.039673	0.00072
2140.115969	4.9e-05
2140.192264	0.000908
2140.268559	0.003855
2140.344854	0.009456
2140.421149	0.018383
2140.497444	0.03148
2140.573739	0.049541
2140.650034	0.073084
2140.726329	0.10263
2140.802625	0.139192
2140.87892	0.184088
2140.955215	0.23814
2141.03151	0.301346
2141.107805	0.373371
2141.1841	0.453858
2141.260395	0.542124
2141.33669	0.637172
2141.412985	0.738437
2141.489281	0.846261
2141.565576	0.961816
2141.641871	1.087628
2141.718166	1.229149
2141.794461	1.396141
2141.870756	1.602476
2141.947051	1.864022
2142.023346	2.194659
2142.099641	2.600387
2142.175937	3.07184
2142.252232	3.576484
2142.328527	4.054056
2142.404822	4.421579
2142.481117	4.593488
2142.557412	4.513148
2142.633707	4.178826
2142.710002	3.645799
2142.786297	3.003295
2142.862593	2.342952
2142.938888	1.735635
2143.015183	1.22233
2143.091478	0.816774
2143.167773	0.514487
2143.244068	0.302198
2143.320363	0.163787
2143.396658	0.082964
2143.472953	0.044976
2143.549248	0.038007
2143.625544	0.053122
2143.701839	0.082916
2143.778134	0.120833
2143.854429	0.161803
2143.930724	0.202515
2144.007019	0.240479
2144.083314	0.273437
2144.159609	0.299966
2144.235904	0.319822
2144.3122	0.333021
2144.388495	0.339058
2144.46479	0.33761
2144.541085	0.329643
2144.61738	0.317182
2144.693675	0.301911
2144.76997	0.284406
2144.846265	0.264804
2144.92256	0.24388
2144.998856	0.223051
2145.075151	0.203384
2145.151446	0.185033
2145.227741	0.167777
2145.304036	0.15165
2145.380331	0.136938
2145.456626	0.123902
2145.532921	0.112575
2145.609216	0.102564
2145.685512	0.093182
2145.761807	0.084106
2145.838102	0.075709
2145.914397	0.068479
2145.990692	0.06235
2146.066987	0.056814
2146.143282	0.051522
2146.219577	0.046545
2146.295872	0.042081
2146.372168	0.038102
2146.448463	0.034438
2146.524758	0.031081
2146.601053	0.028186
2146.677348	0.025781
2146.753643	0.023638
2146.829938	0.021494
2146.906233	0.019327
2146.982528	0.017354
2147.058824	0.01575
2147.135119	0.014474
2147.211414	0.01335
2147.287709	0.012237
2147.364004	0.011101
2147.440299	0.009999
2147.516594	0.009054
2147.592889	0.008416
2147.669184	0.00822
2147.74548	0.008536
2147.821775	0.009346
2147.89807	0.01055
2147.974365	0.012032
2148.05066	0.013725
2148.126955	0.015596
2148.20325	0.017576
2148.279545	0.019564
2148.35584	0.021508
2148.432136	0.023382
2148.508431	0.025102
2148.584726	0.026519
2148.661021	0.027528
2148.737316	0.028147
2148.813611	0.028528
2148.889906	0.028927
2148.966201	0.029587
2149.042496	0.030619
2149.118791	0.031987
2149.195087	0.033591
2149.271382	0.035313
2149.347677	0.037052
2149.423972	0.038823
2149.500267	0.040723
2149.576562	0.042694
2149.652857	0.044445
2149.729152	0.04575
2149.805447	0.046625
2149.881743	0.047117
2149.958038	0.04714
2150.034333	0.046608
2150.110628	0.04554
2150.186923	0.04405
2150.263218	0.042333
2150.339513	0.04056
2150.415808	0.038669
2150.492103	0.036451
2150.568399	0.033965
2150.644694	0.031682
2150.720989	0.030121
2150.797284	0.029505
2150.873579	0.029763
2150.949874	0.030707
2151.026169	0.032223
2151.102464	0.034443
2151.178759	0.037663
2151.255055	0.041983
2151.33135	0.047101
2151.407645	0.052561
2151.48394	0.058132
2151.560235	0.063791
2151.63653	0.069402
2151.712825	0.074565
2151.78912	0.078892
2151.865415	0.082496
2151.941711	0.086368
2152.018006	0.092529
2152.094301	0.104184
2152.170596	0.126085
2152.246891	0.165158
2152.323186	0.231287
2152.399481	0.338212
2152.475776	0.504255
2152.552071	0.752057
2152.628367	1.106253
2152.704662	1.588292
2152.780957	2.208162
2152.857252	2.952843
2152.933547	3.771956
2153.009842	4.566366
2153.086137	5.195262
2153.162432	5.516427
2153.238727	5.448533
2153.315023	5.013744
2153.391318	4.326122
2153.467613	3.535997
2153.543908	2.7721
2153.620203	2.11267
2153.696498	1.586885
2153.772793	1.190833
2153.849088	0.904022
2153.925383	0.700915
2154.001678	0.557453
2154.077974	0.454064
2154.154269	0.376508
2154.230564	0.315412
2154.306859	0.265102
2154.383154	0.222274
2154.459449	0.184967
2154.535744	0.152068
2154.612039	0.123193
2154.688334	0.098485
2154.76463	0.078134
2154.840925	0.06195
2154.91722	0.049394
2154.993515	0.039897
2155.06981	0.033063
2155.146105	0.028587
2155.2224	0.026048
2155.298695	0.024857
2155.37499	0.024449
2155.451286	0.024527
2155.527581	0.025092
2155.603876	0.026206
2155.680171	0.02775
2155.756466	0.029456
2155.832761	0.03114
2155.909056	0.032757
2155.985351	0.034155
2156.061646	0.034996
2156.137942	0.035042
2156.214237	0.034305
2156.290532	0.03276
2156.366827	0.03017
2156.443122	0.026345
2156.519417	0.021421
2156.595712	0.015881
2156.672007	0.010555
2156.748302	0.006851
2156.824598	0.006915
2156.900893	0.013591
2156.977188	0.030519
2157.053483	0.062516
2157.129778	0.115897
2157.206073	0.198367
2157.282368	0.318652
2157.358663	0.486156
2157.434958	0.710651
2157.511254	1.001486
2157.587549	1.365495
2157.663844	1.803122
2157.740139	2.303725
2157.816434	2.842287
2157.892729	3.379146
2157.969024	3.8634
2158.045319	4.240738
2158.121614	4.465323
2158.19791	4.51183
2158.274205	4.382108
2158.3505	4.103403
2158.426795	3.719013
2158.50309	3.275657
2158.579385	2.813327
2158.65568	2.361177
2158.731975	1.938404
2158.80827	1.556718
2158.884565	1.22216
2158.960861	0.936369
2159.037156	0.698021
2159.113451	0.504276
2159.189746	0.351485
2159.266041	0.235096
2159.342336	0.149623
2159.418631	0.08924
2159.494926	0.048569
2159.571221	0.022987
2159.647517	0.008526
2159.723812	0.001806
2159.800107	8.3e-05
2159.876402	0.001214
2159.952697	0.003504
2160.028992	0.005632
2160.105287	0.006786
2160.181582	0.00676
2160.257877	0.005769
2160.334173	0.004224
2160.410468	0.002768
2160.486763	0.002451
2160.563058	0.004729
2160.639353	0.011417
2160.715648	0.024745
2160.791943	0.047342
2160.868238	0.081961
2160.944533	0.131186
2161.020829	0.197345
2161.097124	0.282435
2161.173419	0.387934
2161.249714	0.514585
2161.326009	0.662077
2161.402304	0.828789
2161.478599	1.012562
2161.554894	1.212892
2161.631189	1.433436
2161.707485	1.68345
2161.78378	1.977625
2161.860075	2.333744
2161.93637	2.767041
2162.012665	3.280342
2162.08896	3.851049
2162.165255	4.419582
2162.24155	4.888695
2162.317845	5.144283
2162.394141	5.097837
2162.470436	4.72956
2162.546731	4.101426
2162.623026	3.32989
2162.699321	2.539058
2162.775616	1.823276
2162.851911	1.232926
2162.928206	0.780455
